"maximumDepthInMeters"	"magnification"	"identifiedBy"	"minimumDepthInMeters"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"previousIdentifications"	"lifeStage"	"taxonRank"	"add"	"foto"	"organismRemarks"	"organismScope"	"occurrenceRemarks"	"verbatimTaxon"	"col21"
50	60	"MR"	50	"cells/l"	"Pennales"	2015	"N-ICE2015"	"Floe4"	"PHT-313"	"Occurrence"	1599.53	1	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	79.9764903846154	"Niskin bottle"	"phytoplankton"	"indet."	"Pennales indet. <30um"				"'+"					
50	60	"MR"	50	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"	"Floe4"	"PHT-313"	"Occurrence"	9597.179	6	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	479.858942307692	"Niskin bottle"	"phytoplankton"											
50	60	"MR"	50	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"	"Floe4"	"PHT-313"	"Occurrence"	4798.589	3	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	239.929471153846	"Niskin bottle"	"phytoplankton"					"flagella form"	"'+"					
50	10	"MR"	50	"cells/l"	"Pronoctiluca pelagica"	2015	"N-ICE2015"	"Floe4"	"PHT-313"	"Occurrence"	395.828	4	0.010105407170175058	"l"	"present"	"verified"	65	321.61	50	1000	1	19.7913846153846	"Niskin bottle"	"phytoplankton"						"'+"					
50	10	"MR"	50	"cells/l"	"Protoperidinium"	2015	"N-ICE2015"	"Floe4"	"PHT-313"	"Occurrence"	98.957	1	0.010105407170175058	"l"	"present"	"verified"	65	321.61	50	1000	1	4.94784615384615	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
50	60	"MR"	50	"cells/l"	"Pseudo-nitzschia"	2015	"N-ICE2015"	"Floe4"	"PHT-313"	"Occurrence"	3199.06	2	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	159.952980769231	"Niskin bottle"	"phytoplankton"	"spp. delicatissima/pseudodelicatissima"	"Pseudo-nitzschia delicatissima/pseudodelicatissima"		"species"		"'+"					
50	10	"MR"	50	"cells/l"	"Ptychocylis obtusa"	2015	"N-ICE2015"	"Floe4"	"PHT-313"	"Occurrence"	98.957	1	0.010105407170175058	"l"	"present"	"verified"	65	321.61	50	1000	1	4.94784615384615	"Niskin bottle"	"phytoplankton"											
50	60	"MR"	50	"cells/l"	"Eukaryota"	2015	"N-ICE2015"	"Floe4"	"PHT-313"	"Occurrence"	3199.06	2	0.0006251837228608648	"l"	"present"	"verified"	208	16635.11	50	1000	1	159.952980769231	"Niskin bottle"	"phytoplankton"	"incertae sedis"	"Spora indet."	"spora"			"'+"					
25	60	"MR"	25	"cells/l"	"Azadinium spinosum"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	5607.34	3	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	280.36702247191	"Niskin bottle"	"phytoplankton"						"'+"					
25	60	"MR"	25	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	5607.34	3	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	280.36702247191	"Niskin bottle"	"phytoplankton"	"indet."	"Biflagellates"									
25	60	"MR"	25	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	11214.681	6	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	560.73404494382	"Niskin bottle"	"phytoplankton"	"indet."	"Biflagellates"									
25	60	"MR"	25	"cells/l"	"Bacillariophyceae"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	1869.113	1	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	93.4556741573034	"Niskin bottle"	"phytoplankton"	"indet."	"Centriceae"				"'+"					
25	60	"MR"	25	"cells/l"	"Ceratoneis closterium"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	1869.113	1	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	93.4556741573034	"Niskin bottle"	"phytoplankton"											
25	60	"MR"	25	"cells/l"	"Chaetoceros simplex"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	7476.454	4	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	373.822696629214	"Niskin bottle"	"phytoplankton"					"zwarty"						
25	10	"MR"	25	"cells/l"	"Ciliophora"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	632.675	6	0.009483535959702746	"l"	"present"	"verified"	61	321.61	50	1000	1	31.6337704918033	"Niskin bottle"	"phytoplankton"	"indet."					"'+"					
25	60	"MR"	25	"cells/l"	"Coccolithales"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	16822.021	9	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	841.10106741573	"Niskin bottle"	"phytoplankton"	"indet."	"Coccolithales indet. 6-10um"			"6-10um"						
25	60	"MR"	25	"cells/l"	"Conticribra"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	100211.506	50	0.0004989447018985747	"l"	"present"	"verified"	166	16635.11	50	1000	1	5010.57530120482	"Niskin bottle"	"phytoplankton"	"sp. cf. C. weissflogii"	"Conticribra sp. cf C. weissflogii"		"species"	"ale chyba nie spora hm"	"'+"					
25	60	"MR"	25	"cells/l"	"Cryptophyceae"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	1869.113	1	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	93.4556741573034	"Niskin bottle"	"phytoplankton"	"indet."				"<5um"						
25	60	"MR"	25	"cells/l"	"Cryptophyceae"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	3738.227	2	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	186.911348314607	"Niskin bottle"	"phytoplankton"	"indet."				"6-10um"						
25	60	"MR"	25	"cells/l"	"Dinobryon"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	3738.227	2	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	186.911348314607	"Niskin bottle"	"phytoplankton"	"sp."	"Dinobryon sp. statospores"	"statospores"	"species"							
25	60	"MR"	25	"cells/l"	"Dinophysis contracta"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	1869.113	1	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	93.4556741573034	"Niskin bottle"	"phytoplankton"						"'+"					
25	60	"MR"	25	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	143406.121	50	0.00034866015313394377	"l"	"present"	"verified"	116	16635.11	50	1000	1	7170.30603448276	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									
25	60	"MR"	25	"cells/l"	"Fragilariopsis"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	65418.972	35	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	3270.94859550562	"Niskin bottle"	"phytoplankton"	"spp. cylindrus/oceanica"	"Fragilariopsis cylindrus/oceanica"		"species"							
25	60	"MR"	25	"cells/l"	"Gymnodinium galeatum"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	1869.113	1	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	93.4556741573034	"Niskin bottle"	"phytoplankton"											
25	60	"MR"	25	"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	22429.362	12	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	1121.46808988764	"Niskin bottle"	"phytoplankton"											
25	60	"MR"	25	"cells/l"	"Gymnodinium"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	24298.475	13	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	1214.92376404494	"Niskin bottle"	"phytoplankton"	"sp."	"Gymnodinium sp. 10-20um"		"species"	"10-20um te same photo"	"'+"					
25	60	"MR"	25	"cells/l"	"Gymnodinium"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	24298.475	13	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	1214.92376404494	"Niskin bottle"	"phytoplankton"	"sp."	"Gymnodinium sp. 7-10um"		"species"	"<10um"	"'+"					
25	60	"MR"	25	"cells/l"	"Gymnodinium"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	5607.34	3	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	280.36702247191	"Niskin bottle"	"phytoplankton"	"sp. cf. G. wulffii"			"species"							
25	10	"MR"	25	"cells/l"	"Gyrodinium fusiforme"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	105.446	1	0.009483535959702746	"l"	"present"	"verified"	61	321.61	50	1000	1	5.27229508196721	"Niskin bottle"	"phytoplankton"											
25	10	"MR"	25	"cells/l"	"Gyrodinium"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	105.446	1	0.009483535959702746	"l"	"present"	"verified"	61	321.61	50	1000	1	5.27229508196721	"Niskin bottle"	"phytoplankton"	"sp."	"Gyrodinium sp. 20-30um"		"species"							
25	60	"MR"	25	"cells/l"	"Leucocryptos marina"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	3738.227	2	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	186.911348314607	"Niskin bottle"	"phytoplankton"											
25	10	"MR"	25	"cells/l"	"Lohmanniella oviformis"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	105.446	1	0.009483535959702746	"l"	"present"	"verified"	61	321.61	50	1000	1	5.27229508196721	"Niskin bottle"	"phytoplankton"											
25	60	"MR"	25	"cells/l"	"Monosiga marina"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	3738.227	2	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	186.911348314607	"Niskin bottle"	"phytoplankton"											
25	10	"MR"	25	"cells/l"	"Parafavella obtusangula"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	1054.459	10	0.009483535959702746	"l"	"present"	"verified"	61	321.61	50	1000	1	52.7229508196721	"Niskin bottle"	"phytoplankton"						"'+"					
25	60	"MR"	25	"cells/l"	"Pennales"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	14952.908	8	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	747.645393258427	"Niskin bottle"	"phytoplankton"	"indet."	"Pennales indet. <30um"			"te same"	"'+"					
25	60	"MR"	25	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	14952.908	8	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	747.645393258427	"Niskin bottle"	"phytoplankton"											
25	60	"MR"	25	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	18691.135	10	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	934.556741573034	"Niskin bottle"	"phytoplankton"					"flagella form"						
25	60	"MR"	25	"cells/l"	"Prorocentrum cordatum"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	1869.113	1	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	93.4556741573034	"Niskin bottle"	"phytoplankton"		"Prorocentrum minimum"									
25	60	"MR"	25	"cells/l"	"Protoperidinium bipes"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	1869.113	1	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	93.4556741573034	"Niskin bottle"	"phytoplankton"											
25	60	"MR"	25	"cells/l"	"Protoperidinium"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	3738.227	2	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	186.911348314607	"Niskin bottle"	"phytoplankton"	"cf. P. cerasus"				"sp.1"	"'+"					
25	60	"MR"	25	"cells/l"	"Protoperidinium"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	3738.227	2	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	186.911348314607	"Niskin bottle"	"phytoplankton"	"sp."			"species"		"'+"					
25	10	"MR"	25	"cells/l"	"Strombidium"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	1370.797	13	0.009483535959702746	"l"	"present"	"verified"	61	321.61	50	1000	1	68.5398360655738	"Niskin bottle"	"phytoplankton"	"sp."			"species"	"sp.1, pochewka (Strombidium sp.)"	"'+"					
25	60	"MR"	25	"cells/l"	"Telonema subtile"	2015	"N-ICE2015"	"Floe4"	"PHT-314"	"Occurrence"	1869.113	1	0.0005350129936020862	"l"	"present"	"verified"	178	16635.11	50	1000	1	93.4556741573034	"Niskin bottle"	"phytoplankton"											
15	10	"MR"	15	"cells/l"	"Pseudo-nitzschia"	2015	"N-ICE2015"	"Floe4"	"PHT-315"	"Occurrence"	395.828	4	0.010105407170175058	"l"	"present"	"verified"	65	321.61	50	1000	1	19.7913846153846	"Niskin bottle"	"phytoplankton"	"spp. delicatissima/pseudodelicatissima"	"Pseudo-nitzschia delicatissima/pseudodelicatissima"		"species"							
15	10	"MR"	15	"cells/l"	"Gyrodinium"	2015	"N-ICE2015"	"Floe4"	"PHT-315"	"Occurrence"	197.914	2	0.010105407170175058	"l"	"present"	"verified"	65	321.61	50	1000	1	9.89569230769231	"Niskin bottle"	"phytoplankton"	"sp. cf. G. spirale"			"species"							
15	10	"MR"	15	"cells/l"	"Pronoctiluca pelagica"	2015	"N-ICE2015"	"Floe4"	"PHT-315"	"Occurrence"	197.914	2	0.010105407170175058	"l"	"present"	"verified"	65	321.61	50	1000	1	9.89569230769231	"Niskin bottle"	"phytoplankton"											
15	10	"MR"	15	"cells/l"	"Acanthostomella norvegica"	2015	"N-ICE2015"	"Floe4"	"PHT-315"	"Occurrence"	197.914	2	0.010105407170175058	"l"	"present"	"verified"	65	321.61	50	1000	1	9.89569230769231	"Niskin bottle"	"phytoplankton"											
15	10	"MR"	15	"cells/l"	"Lohmanniella oviformis"	2015	"N-ICE2015"	"Floe4"	"PHT-315"	"Occurrence"	296.871	3	0.010105407170175058	"l"	"present"	"verified"	65	321.61	50	1000	1	14.8435384615385	"Niskin bottle"	"phytoplankton"											
15	10	"MR"	15	"cells/l"	"Oligotrichea"	2015	"N-ICE2015"	"Floe4"	"PHT-315"	"Occurrence"	296.871	3	0.010105407170175058	"l"	"present"	"verified"	65	321.61	50	1000	1	14.8435384615385	"Niskin bottle"	"phytoplankton"	"indet."					"'+"					
15	10	"MR"	15	"cells/l"	"Mesodinium rubrum"	2015	"N-ICE2015"	"Floe4"	"PHT-315"	"Occurrence"	10452.325	52	0.00497496968377849	"l"	"present"	"verified"	32	321.61	50	1000	1	522.61625	"Niskin bottle"	"phytoplankton"											
15	10	"MR"	15	"cells/l"	"Ciliophora"	2015	"N-ICE2015"	"Floe4"	"PHT-315"	"Occurrence"	197.914	2	0.010105407170175058	"l"	"present"	"verified"	65	321.61	50	1000	1	9.89569230769231	"Niskin bottle"	"phytoplankton"	"indet."					"'+"					
5	60	"MR"	5	"cells/l"	"Algirosphaera robusta"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	6931.296	2	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	346.564791666667	"Niskin bottle"	"phytoplankton"											
5	60	"MR"	5	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	13862.592	4	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	693.129583333333	"Niskin bottle"	"phytoplankton"	"indet."	"Biflagellates"									
5	60	"MR"	5	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	34656.479	10	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	1732.82395833333	"Niskin bottle"	"phytoplankton"	"indet."	"Biflagellates"				"'+"					
5	60	"MR"	5	"cells/l"	"Bacillariophyceae"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	27725.183	8	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	1386.25916666667	"Niskin bottle"	"phytoplankton"	"indet."	"Centriceae"			"kostka"	"'+"					
5	60	"MR"	5	"cells/l"	"Chaetoceros simplex"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	48519.071	14	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	2425.95354166667	"Niskin bottle"	"phytoplankton"					"zwarty"	"'+"					
5	60	"MR"	5	"cells/l"	"Chaetoceros"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	10396.944	3	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	519.8471875	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
5	60	"MR"	5	"cells/l"	"Chaetoceros tenuissimus"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	10396.944	3	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	519.8471875	"Niskin bottle"	"phytoplankton"					"rozwarty"						
5	60	"MR"	5	"cells/l"	"Choanoflagellatea"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	3465.648	1	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	173.282395833333	"Niskin bottle"	"phytoplankton"	"indet."										
5	60	"MR"	5	"cells/l"	"Coccolithales"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	10396.944	3	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	519.8471875	"Niskin bottle"	"phytoplankton"	"indet."	"Coccolithales indet. 6-10um"			"kanciasta (cysta coccolith?)"						
5	60	"MR"	5	"cells/l"	"Commation cryoporinum"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	3465.648	1	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	173.282395833333	"Niskin bottle"	"phytoplankton"											
5	60	"MR"	5	"cells/l"	"Conticribra"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	48519.071	14	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	2425.95354166667	"Niskin bottle"	"phytoplankton"	"sp. cf. C. weissflogii"	"Conticribra sp. cf C. weissflogii"		"species"	"ale chyba nie spora hm"						
5	60	"MR"	5	"cells/l"	"Cryptophyceae"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	24259.535	7	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	1212.97677083333	"Niskin bottle"	"phytoplankton"	"indet."				"6-10um"						
5	60	"MR"	5	"cells/l"	"Dinobryon faculiferum"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	6931.296	2	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	346.564791666667	"Niskin bottle"	"phytoplankton"											
5	60	"MR"	5	"cells/l"	"Dinobryon"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	13862.592	4	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	693.129583333333	"Niskin bottle"	"phytoplankton"	"sp."	"Dinobryon sp. statospores"	"statospores"	"species"							
5	60	"MR"	5	"cells/l"	"Eucampia groenlandica"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	20793.888	6	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	1039.694375	"Niskin bottle"	"phytoplankton"						"'+"					
5	60	"MR"	5	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	258216.633	52	0.00020138129534460545	"l"	"present"	"verified"	67	16635.11	50	1000	1	12910.831641791	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									
5	60	"MR"	5	"cells/l"	"Fragilariopsis cylindrus"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	100503.79	29	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	5025.18947916667	"Niskin bottle"	"phytoplankton"											
5	60	"MR"	5	"cells/l"	"Gymnodinium arcticum"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	6931.296	2	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	346.564791666667	"Niskin bottle"	"phytoplankton"											
5	60	"MR"	5	"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	20793.888	6	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	1039.694375	"Niskin bottle"	"phytoplankton"											
5	60	"MR"	5	"cells/l"	"Gymnodinium"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	55450.367	16	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	2772.51833333333	"Niskin bottle"	"phytoplankton"	"sp."	"Gymnodinium sp. 10-20um"		"species"	"10-20um"						
5	60	"MR"	5	"cells/l"	"Gymnodinium"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	3465.648	1	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	173.282395833333	"Niskin bottle"	"phytoplankton"	"sp."	"Gymnodinium sp. 7-10um"		"species"	"<10um"						
5	10	"MR"	5	"cells/l"	"Gyrodinium fusiforme"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	102.098	1	0.0097944715649389	"l"	"present"	"verified"	63	321.61	50	1000	1	5.10492063492064	"Niskin bottle"	"phytoplankton"											
5	60	"MR"	5	"cells/l"	"Monosiga marina"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	13862.592	4	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	693.129583333333	"Niskin bottle"	"phytoplankton"											
5	60	"MR"	5	"cells/l"	"Navicula vanhoeffenii"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	17328.24	5	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	866.411979166667	"Niskin bottle"	"phytoplankton"						"'+"					
5	10	"MR"	5	"cells/l"	"Oligotrichea"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	612.59	6	0.0097944715649389	"l"	"present"	"verified"	63	321.61	50	1000	1	30.6295238095238	"Niskin bottle"	"phytoplankton"	"indet."										
5	60	"MR"	5	"cells/l"	"Pennales"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	27725.183	8	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	1386.25916666667	"Niskin bottle"	"phytoplankton"	"indet."	"Pennales indet. <30um"			"kostka te same"						
5	60	"MR"	5	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	13862.592	4	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	693.129583333333	"Niskin bottle"	"phytoplankton"					"flagella form"						
5	60	"MR"	5	"cells/l"	"Prasinophyceae"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	6931.296	2	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	346.564791666667	"Niskin bottle"	"phytoplankton"	"indet."	"Prasinophyceae indet  6-10um"									
5	60	"MR"	5	"cells/l"	"Prorocentrum cordatum"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	48519.071	14	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	2425.95354166667	"Niskin bottle"	"phytoplankton"		"Prorocentrum minimum"				"'+"					
5	10	"MR"	5	"cells/l"	"Pseudo-nitzschia"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	4186.035	41	0.0097944715649389	"l"	"present"	"verified"	63	321.61	50	1000	1	209.301746031746	"Niskin bottle"	"phytoplankton"	"spp. delicatissima/pseudodelicatissima"	"Pseudo-nitzschia delicatissima/pseudodelicatissima"		"species"		"'+"					
5	60	"MR"	5	"cells/l"	"Pseudo-nitzschia"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	3465.648	1	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	173.282395833333	"Niskin bottle"	"phytoplankton"	"sp. cf. P. granii"			"species"	"igły"						
5	60	"MR"	5	"cells/l"	"Pyramimonas"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	264049.365	50	0.000189358531443435	"l"	"present"	"verified"	63	16635.11	50	1000	1	13202.4682539683	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
5	60	"MR"	5	"cells/l"	"Pyramimonas"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	107435.085	31	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	5371.75427083333	"Niskin bottle"	"phytoplankton"	"sp. cf. P. virginica"			"species"							
5	60	"MR"	5	"cells/l"	"Skeletonema costatum"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	90106.846	26	0.0002885463336280914	"l"	"present"	"verified"	96	16635.11	50	1000	1	4505.34229166667	"Niskin bottle"	"phytoplankton"					"auxospory hm"	"'+"					
5	10	"MR"	5	"cells/l"	"Strombidium"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	102.098	1	0.0097944715649389	"l"	"present"	"verified"	63	321.61	50	1000	1	5.10492063492064	"Niskin bottle"	"phytoplankton"	"sp."			"species"	"sp.1, pochewka (Strombidium sp.)"						
5	10	"MR"	5	"cells/l"	"Thalassiosira"	2015	"N-ICE2015"	"Floe4"	"PHT-316"	"Occurrence"	102.098	1	0.0097944715649389	"l"	"present"	"verified"	63	321.61	50	1000	1	5.10492063492064	"Niskin bottle"	"phytoplankton"	"sp."			"species"		"'+"					
2	60	"AT"	2	"cells/l"	"Algirosphaera robusta"	2015	"N-ICE2015"	"Floe4"	"PHT-317"	"Occurrence"	1284.564	1	0.0007784739626007884	"l"	"present"	"verified"	259	16635.11	50	1000	1	64.2282239382239	"Niskin bottle"	"phytoplankton"											
